,file_name,width,height,id,category_id,is_crowd,area,xmin,ymin,w,h
2096,train/2096.jpg,1024,1024,10011,5,0,2192.95,456.9,12.5,188.7,812.4
2096,train/2096.jpg,1024,1024,10012,1,0,13181.63,456.9,12.5,188.7,812.4
2096,train/2096.jpg,1024,1024,10013,1,0,247063.06,456.9,12.5,188.7,812.4
2096,train/2096.jpg,1024,1024,10014,7,0,220195.26,456.9,12.5,188.7,812.4
2096,train/2096.jpg,1024,1024,10015,1,0,20115.0,456.9,12.5,188.7,812.4
2096,train/2096.jpg,1024,1024,10016,1,0,67287.45,456.9,12.5,188.7,812.4
2096,train/2096.jpg,1024,1024,10017,7,0,44985.18,456.9,12.5,188.7,812.4
2097,train/2097.jpg,1024,1024,10018,7,0,71467.88,359.6,275.6,395.7,449.0
2097,train/2097.jpg,1024,1024,10019,7,0,319783.31,359.6,275.6,395.7,449.0
2097,train/2097.jpg,1024,1024,10020,5,0,7963.2,359.6,275.6,395.7,449.0
2097,train/2097.jpg,1024,1024,10021,7,0,5165.03,359.6,275.6,395.7,449.0
2097,train/2097.jpg,1024,1024,10022,7,0,10229.43,359.6,275.6,395.7,449.0
2097,train/2097.jpg,1024,1024,10023,7,0,9614.95,359.6,275.6,395.7,449.0
2097,train/2097.jpg,1024,1024,10024,5,0,34314.0,359.6,275.6,395.7,449.0
2097,train/2097.jpg,1024,1024,10025,5,0,13737.88,359.6,275.6,395.7,449.0
2097,train/2097.jpg,1024,1024,10026,1,0,11005.0,359.6,275.6,395.7,449.0
2097,train/2097.jpg,1024,1024,10027,5,0,11232.63,359.6,275.6,395.7,449.0
2097,train/2097.jpg,1024,1024,10028,5,0,6678.0,359.6,275.6,395.7,449.0
2097,train/2097.jpg,1024,1024,10029,5,0,1790.88,359.6,275.6,395.7,449.0
2097,train/2097.jpg,1024,1024,10030,5,0,4564.0,359.6,275.6,395.7,449.0
2097,train/2097.jpg,1024,1024,10031,5,0,5308.68,359.6,275.6,395.7,449.0
2097,train/2097.jpg,1024,1024,10032,7,0,7452.8,359.6,275.6,395.7,449.0
2097,train/2097.jpg,1024,1024,10033,0,0,1495.72,359.6,275.6,395.7,449.0
2098,train/2098.jpg,1024,1024,10034,0,0,11235.24,273.9,674.8,405.3,267.2
2098,train/2098.jpg,1024,1024,10035,0,0,3814.42,273.9,674.8,405.3,267.2
2098,train/2098.jpg,1024,1024,10036,2,0,64540.98,273.9,674.8,405.3,267.2
2099,train/2099.jpg,1024,1024,10037,0,0,75163.29,266.8,206.5,419.2,389.6
2099,train/2099.jpg,1024,1024,10038,2,0,183597.4,266.8,206.5,419.2,389.6
2099,train/2099.jpg,1024,1024,10039,1,0,74832.8,266.8,206.5,419.2,389.6
2099,train/2099.jpg,1024,1024,10040,7,0,143462.4,266.8,206.5,419.2,389.6
2099,train/2099.jpg,1024,1024,10041,5,0,50997.75,266.8,206.5,419.2,389.6
2100,train/2100.jpg,1024,1024,10042,0,0,19373.95,152.4,832.8,183.9,191.0
2100,train/2100.jpg,1024,1024,10043,0,0,16524.66,152.4,832.8,183.9,191.0
2100,train/2100.jpg,1024,1024,10044,0,0,17457.39,152.4,832.8,183.9,191.0
2100,train/2100.jpg,1024,1024,10045,0,0,74667.48,152.4,832.8,183.9,191.0
2100,train/2100.jpg,1024,1024,10046,7,0,22323.06,152.4,832.8,183.9,191.0
2100,train/2100.jpg,1024,1024,10047,0,0,28834.0,152.4,832.8,183.9,191.0
2100,train/2100.jpg,1024,1024,10048,5,0,1877.7,152.4,832.8,183.9,191.0
2100,train/2100.jpg,1024,1024,10049,5,0,7178.08,152.4,832.8,183.9,191.0
2100,train/2100.jpg,1024,1024,10050,0,0,20086.86,152.4,832.8,183.9,191.0
2100,train/2100.jpg,1024,1024,10051,5,0,208445.04,152.4,832.8,183.9,191.0
2100,train/2100.jpg,1024,1024,10052,7,0,11201.04,152.4,832.8,183.9,191.0
2100,train/2100.jpg,1024,1024,10053,0,0,63801.8,152.4,832.8,183.9,191.0
2100,train/2100.jpg,1024,1024,10054,0,0,98820.0,152.4,832.8,183.9,191.0
2100,train/2100.jpg,1024,1024,10055,5,0,263970.7,152.4,832.8,183.9,191.0
2100,train/2100.jpg,1024,1024,10056,0,0,114131.68,152.4,832.8,183.9,191.0
2100,train/2100.jpg,1024,1024,10057,0,0,93110.08,152.4,832.8,183.9,191.0
2100,train/2100.jpg,1024,1024,10058,7,0,88311.84,152.4,832.8,183.9,191.0
2101,train/2101.jpg,1024,1024,10059,2,0,448511.35,317.6,832.3,215.4,191.5
2102,train/2102.jpg,1024,1024,10060,1,0,155501.38,497.4,286.2,526.2,737.5
2102,train/2102.jpg,1024,1024,10061,2,0,39636.48,497.4,286.2,526.2,737.5
2102,train/2102.jpg,1024,1024,10062,2,0,33195.8,497.4,286.2,526.2,737.5
2103,train/2103.jpg,1024,1024,10063,1,0,373201.44,474.8,228.1,548.9,737.5
2104,train/2104.jpg,1024,1024,10064,5,0,27470.3,484.6,138.7,491.0,615.9
2104,train/2104.jpg,1024,1024,10065,0,0,4230.62,484.6,138.7,491.0,615.9
2105,train/2105.jpg,1024,1024,10066,1,0,8456.64,19.0,111.2,509.0,735.7
2105,train/2105.jpg,1024,1024,10067,1,0,8128.77,19.0,111.2,509.0,735.7
2105,train/2105.jpg,1024,1024,10068,1,0,12054.77,19.0,111.2,509.0,735.7
2105,train/2105.jpg,1024,1024,10069,1,0,230350.8,19.0,111.2,509.0,735.7
2105,train/2105.jpg,1024,1024,10070,1,0,15602.16,19.0,111.2,509.0,735.7
2105,train/2105.jpg,1024,1024,10071,1,0,16207.48,19.0,111.2,509.0,735.7
2105,train/2105.jpg,1024,1024,10072,1,0,24419.7,19.0,111.2,509.0,735.7
2105,train/2105.jpg,1024,1024,10073,1,0,22287.81,19.0,111.2,509.0,735.7
2105,train/2105.jpg,1024,1024,10074,1,0,9353.74,19.0,111.2,509.0,735.7
2105,train/2105.jpg,1024,1024,10075,1,0,18876.0,19.0,111.2,509.0,735.7
2105,train/2105.jpg,1024,1024,10076,1,0,8104.8,19.0,111.2,509.0,735.7
2106,train/2106.jpg,1024,1024,10077,7,0,282055.76,622.7,171.2,214.0,105.1
2107,train/2107.jpg,1024,1024,10078,0,0,286364.48,392.8,285.2,159.2,114.3
2108,train/2108.jpg,1024,1024,10079,7,0,83441.7,436.1,178.0,209.3,144.3
2108,train/2108.jpg,1024,1024,10080,7,0,114969.36,436.1,178.0,209.3,144.3
2108,train/2108.jpg,1024,1024,10081,7,0,148237.12,436.1,178.0,209.3,144.3
2108,train/2108.jpg,1024,1024,10082,7,0,134894.88,436.1,178.0,209.3,144.3
2109,train/2109.jpg,1024,1024,10083,2,0,165316.87,396.2,386.0,160.8,107.7
2110,train/2110.jpg,1024,1024,10084,0,0,258468.06,344.4,617.4,211.3,153.4
2111,train/2111.jpg,1024,1024,10085,7,0,40411.8,178.5,304.5,425.0,226.0
2111,train/2111.jpg,1024,1024,10086,7,0,168741.14,178.5,304.5,425.0,226.0
2111,train/2111.jpg,1024,1024,10087,7,0,178537.77,178.5,304.5,425.0,226.0
2111,train/2111.jpg,1024,1024,10088,7,0,93385.04,178.5,304.5,425.0,226.0
2111,train/2111.jpg,1024,1024,10089,7,0,117206.24,178.5,304.5,425.0,226.0
2111,train/2111.jpg,1024,1024,10090,7,0,40159.44,178.5,304.5,425.0,226.0
2111,train/2111.jpg,1024,1024,10091,7,0,102151.5,178.5,304.5,425.0,226.0
2111,train/2111.jpg,1024,1024,10092,7,0,121487.66,178.5,304.5,425.0,226.0
2111,train/2111.jpg,1024,1024,10093,7,0,116251.2,178.5,304.5,425.0,226.0
2111,train/2111.jpg,1024,1024,10094,4,0,7881.72,178.5,304.5,425.0,226.0
2111,train/2111.jpg,1024,1024,10095,7,0,2151.45,178.5,304.5,425.0,226.0
2112,train/2112.jpg,1024,1024,10096,5,0,126435.6,72.9,389.1,119.9,236.7
2112,train/2112.jpg,1024,1024,10097,0,0,91467.99,72.9,389.1,119.9,236.7
2113,train/2113.jpg,1024,1024,10098,7,0,118904.94,92.7,247.2,237.7,453.8
2113,train/2113.jpg,1024,1024,10099,7,0,131413.52,92.7,247.2,237.7,453.8
2113,train/2113.jpg,1024,1024,10100,0,0,3307.75,92.7,247.2,237.7,453.8
2113,train/2113.jpg,1024,1024,10101,1,0,234183.18,92.7,247.2,237.7,453.8
2113,train/2113.jpg,1024,1024,10102,1,0,121461.68,92.7,247.2,237.7,453.8
2113,train/2113.jpg,1024,1024,10103,7,0,18358.45,92.7,247.2,237.7,453.8
2113,train/2113.jpg,1024,1024,10104,5,0,92966.43,92.7,247.2,237.7,453.8
2113,train/2113.jpg,1024,1024,10105,1,0,8470.48,92.7,247.2,237.7,453.8
2113,train/2113.jpg,1024,1024,10106,5,0,4113.24,92.7,247.2,237.7,453.8
2113,train/2113.jpg,1024,1024,10107,1,0,22096.48,92.7,247.2,237.7,453.8
2114,train/2114.jpg,1024,1024,10108,3,0,392068.38,244.1,298.7,182.6,328.1
2114,train/2114.jpg,1024,1024,10109,0,0,22948.4,244.1,298.7,182.6,328.1
2115,train/2115.jpg,1024,1024,10110,6,0,44685.6,345.1,368.8,111.2,192.7
2115,train/2115.jpg,1024,1024,10111,3,0,247939.38,345.1,368.8,111.2,192.7
2116,train/2116.jpg,1024,1024,10112,7,0,232956.92,427.2,335.6,57.7,258.4
2117,train/2117.jpg,1024,1024,10113,5,0,102252.06,458.7,375.5,49.3,236.4
2117,train/2117.jpg,1024,1024,10114,7,0,437345.0,458.7,375.5,49.3,236.4
2117,train/2117.jpg,1024,1024,10115,7,0,3037.95,458.7,375.5,49.3,236.4
2117,train/2117.jpg,1024,1024,10116,0,0,3688.32,458.7,375.5,49.3,236.4
2117,train/2117.jpg,1024,1024,10117,0,0,2898.84,458.7,375.5,49.3,236.4
2117,train/2117.jpg,1024,1024,10118,0,0,23169.12,458.7,375.5,49.3,236.4
2117,train/2117.jpg,1024,1024,10119,0,0,42724.86,458.7,375.5,49.3,236.4
2117,train/2117.jpg,1024,1024,10120,0,0,1895.2,458.7,375.5,49.3,236.4
2118,train/2118.jpg,1024,1024,10121,1,0,503960.36,480.3,282.1,114.8,337.9
2118,train/2118.jpg,1024,1024,10122,1,0,87778.36,480.3,282.1,114.8,337.9
2118,train/2118.jpg,1024,1024,10123,1,0,256304.9,480.3,282.1,114.8,337.9
2118,train/2118.jpg,1024,1024,10124,0,0,182891.8,480.3,282.1,114.8,337.9
2119,train/2119.jpg,1024,1024,10125,5,0,64372.74,474.9,576.0,358.3,177.4
2119,train/2119.jpg,1024,1024,10126,2,0,168111.08,474.9,576.0,358.3,177.4
2120,train/2120.jpg,1024,1024,10127,5,0,44295.66,558.5,347.4,50.0,224.5
2120,train/2120.jpg,1024,1024,10128,0,0,2197.65,558.5,347.4,50.0,224.5
2121,train/2121.jpg,1024,1024,10129,4,0,200683.17,570.7,323.7,81.0,402.3
2122,train/2122.jpg,1024,1024,10130,1,0,105919.6,631.9,318.6,44.4,314.2
2122,train/2122.jpg,1024,1024,10131,7,0,31703.21,631.9,318.6,44.4,314.2
2122,train/2122.jpg,1024,1024,10132,7,0,406102.8,631.9,318.6,44.4,314.2
2123,train/2123.jpg,1024,1024,10133,0,0,16850.56,651.2,299.3,234.7,436.8
2123,train/2123.jpg,1024,1024,10134,0,0,51472.68,651.2,299.3,234.7,436.8
2123,train/2123.jpg,1024,1024,10135,0,0,46771.74,651.2,299.3,234.7,436.8
2123,train/2123.jpg,1024,1024,10136,3,0,108364.4,651.2,299.3,234.7,436.8
2123,train/2123.jpg,1024,1024,10137,3,0,212318.56,651.2,299.3,234.7,436.8
2124,train/2124.jpg,1024,1024,10138,5,0,21721.19,64.0,417.9,36.6,53.2
2125,train/2125.jpg,1024,1024,10139,3,0,160862.13,551.9,320.7,95.0,383.0
2125,train/2125.jpg,1024,1024,10140,7,0,38197.18,551.9,320.7,95.0,383.0
2126,train/2126.jpg,1024,1024,10141,1,0,84042.18,400.3,369.8,28.7,186.9
2126,train/2126.jpg,1024,1024,10142,0,0,1969.38,400.3,369.8,28.7,186.9
2126,train/2126.jpg,1024,1024,10143,0,0,1323.7,400.3,369.8,28.7,186.9
2126,train/2126.jpg,1024,1024,10144,1,0,189885.52,400.3,369.8,28.7,186.9
2126,train/2126.jpg,1024,1024,10145,1,0,28418.45,400.3,369.8,28.7,186.9
2126,train/2126.jpg,1024,1024,10146,0,0,2087.35,400.3,369.8,28.7,186.9
2126,train/2126.jpg,1024,1024,10147,1,0,323549.4,400.3,369.8,28.7,186.9
2126,train/2126.jpg,1024,1024,10148,7,0,191065.68,400.3,369.8,28.7,186.9
2126,train/2126.jpg,1024,1024,10149,7,0,87155.1,400.3,369.8,28.7,186.9
2126,train/2126.jpg,1024,1024,10150,0,0,65661.57,400.3,369.8,28.7,186.9
2126,train/2126.jpg,1024,1024,10151,0,0,17693.16,400.3,369.8,28.7,186.9
2127,train/2127.jpg,1024,1024,10152,7,0,64978.1,433.0,335.9,51.8,257.4
2127,train/2127.jpg,1024,1024,10153,1,0,331950.66,433.0,335.9,51.8,257.4
2128,train/2128.jpg,1024,1024,10154,7,0,52391.21,661.8,307.8,222.2,409.7
2128,train/2128.jpg,1024,1024,10155,7,0,142499.49,661.8,307.8,222.2,409.7
2128,train/2128.jpg,1024,1024,10156,7,0,362141.84,661.8,307.8,222.2,409.7
2128,train/2128.jpg,1024,1024,10157,7,0,321815.34,661.8,307.8,222.2,409.7
2128,train/2128.jpg,1024,1024,10158,5,0,4033.54,661.8,307.8,222.2,409.7
2128,train/2128.jpg,1024,1024,10159,5,0,6184.26,661.8,307.8,222.2,409.7
2128,train/2128.jpg,1024,1024,10160,5,0,3182.8,661.8,307.8,222.2,409.7
2128,train/2128.jpg,1024,1024,10161,0,0,254645.6,661.8,307.8,222.2,409.7
2129,train/2129.jpg,1024,1024,10162,2,0,32507.84,420.9,272.0,362.7,330.9
2129,train/2129.jpg,1024,1024,10163,2,0,96265.4,420.9,272.0,362.7,330.9
2130,train/2130.jpg,1024,1024,10164,1,0,135064.8,492.5,221.8,511.7,31.1
2131,train/2131.jpg,1024,1024,10165,0,0,106872.84,520.2,198.7,208.4,356.2
2132,train/2132.jpg,1024,1024,10166,0,0,350285.68,319.1,367.3,366.4,263.7
2133,train/2133.jpg,1024,1024,10167,0,0,33615.66,59.9,366.1,824.1,258.7
2133,train/2133.jpg,1024,1024,10168,0,0,42417.32,59.9,366.1,824.1,258.7
2133,train/2133.jpg,1024,1024,10169,6,0,28086.31,59.9,366.1,824.1,258.7
2133,train/2133.jpg,1024,1024,10170,6,0,3667.58,59.9,366.1,824.1,258.7
2133,train/2133.jpg,1024,1024,10171,6,0,20368.48,59.9,366.1,824.1,258.7
2133,train/2133.jpg,1024,1024,10172,6,0,60418.92,59.9,366.1,824.1,258.7
2133,train/2133.jpg,1024,1024,10173,6,0,66620.19,59.9,366.1,824.1,258.7
2133,train/2133.jpg,1024,1024,10174,6,0,112165.9,59.9,366.1,824.1,258.7
2133,train/2133.jpg,1024,1024,10175,6,0,170252.96,59.9,366.1,824.1,258.7
2133,train/2133.jpg,1024,1024,10176,6,0,138119.68,59.9,366.1,824.1,258.7
2133,train/2133.jpg,1024,1024,10177,0,0,297515.5,59.9,366.1,824.1,258.7
2133,train/2133.jpg,1024,1024,10178,0,0,130106.2,59.9,366.1,824.1,258.7
2133,train/2133.jpg,1024,1024,10179,0,0,821.7,59.9,366.1,824.1,258.7
2133,train/2133.jpg,1024,1024,10180,0,0,830.82,59.9,366.1,824.1,258.7
2134,train/2134.jpg,1024,1024,10181,5,0,26731.53,97.2,26.7,635.6,737.0
2134,train/2134.jpg,1024,1024,10182,3,0,71156.4,97.2,26.7,635.6,737.0
2134,train/2134.jpg,1024,1024,10183,3,0,214980.48,97.2,26.7,635.6,737.0
2134,train/2134.jpg,1024,1024,10184,0,0,140442.93,97.2,26.7,635.6,737.0
2134,train/2134.jpg,1024,1024,10185,9,0,136805.94,97.2,26.7,635.6,737.0
2135,train/2135.jpg,1024,1024,10186,0,0,503786.7,155.3,150.0,327.1,264.7
2136,train/2136.jpg,1024,1024,10187,4,0,28137.15,551.1,394.9,61.9,142.9
2137,train/2137.jpg,1024,1024,10188,0,0,52632.3,88.6,286.4,475.3,333.1
2138,train/2138.jpg,1024,1024,10189,5,0,179600.08,597.3,194.4,314.4,455.8
2138,train/2138.jpg,1024,1024,10190,1,0,196924.56,597.3,194.4,314.4,455.8
2138,train/2138.jpg,1024,1024,10191,0,0,65457.66,597.3,194.4,314.4,455.8
2138,train/2138.jpg,1024,1024,10192,0,0,16565.88,597.3,194.4,314.4,455.8
2139,train/2139.jpg,1024,1024,10193,8,0,75548.48,155.3,377.8,314.1,92.2
2139,train/2139.jpg,1024,1024,10194,8,0,96902.55,155.3,377.8,314.1,92.2
2140,train/2140.jpg,1024,1024,10195,1,0,399439.2,311.5,156.7,666.4,671.5
2140,train/2140.jpg,1024,1024,10196,1,0,106666.4,311.5,156.7,666.4,671.5
2140,train/2140.jpg,1024,1024,10197,1,0,7527.0,311.5,156.7,666.4,671.5
2140,train/2140.jpg,1024,1024,10198,0,0,58640.26,311.5,156.7,666.4,671.5
2140,train/2140.jpg,1024,1024,10199,0,0,2296.8,311.5,156.7,666.4,671.5
2141,train/2141.jpg,1024,1024,10200,0,0,64269.31,489.7,313.4,219.8,436.8
2141,train/2141.jpg,1024,1024,10201,0,0,19664.7,489.7,313.4,219.8,436.8
2141,train/2141.jpg,1024,1024,10202,5,0,87903.6,489.7,313.4,219.8,436.8
2142,train/2142.jpg,1024,1024,10203,2,0,95153.19,406.3,81.8,570.9,206.0
2143,train/2143.jpg,1024,1024,10204,3,0,55912.0,542.7,141.5,237.5,482.9
2144,train/2144.jpg,1024,1024,10205,5,0,9427.6,641.0,176.1,80.5,40.3
2144,train/2144.jpg,1024,1024,10206,5,0,177775.92,641.0,176.1,80.5,40.3
2145,train/2145.jpg,1024,1024,10207,0,0,6180.5,584.4,134.4,44.4,53.8
2145,train/2145.jpg,1024,1024,10208,5,0,44005.5,584.4,134.4,44.4,53.8
2145,train/2145.jpg,1024,1024,10209,0,0,1601.4,584.4,134.4,44.4,53.8
2145,train/2145.jpg,1024,1024,10210,7,0,1297.89,584.4,134.4,44.4,53.8
2146,train/2146.jpg,1024,1024,10211,1,0,15774.66,594.8,291.6,300.2,561.4
2146,train/2146.jpg,1024,1024,10212,1,0,39214.5,594.8,291.6,300.2,561.4
2146,train/2146.jpg,1024,1024,10213,1,0,50574.8,594.8,291.6,300.2,561.4
2146,train/2146.jpg,1024,1024,10214,1,0,9234.1,594.8,291.6,300.2,561.4
2146,train/2146.jpg,1024,1024,10215,1,0,24167.02,594.8,291.6,300.2,561.4
2146,train/2146.jpg,1024,1024,10216,7,0,23548.22,594.8,291.6,300.2,561.4
2146,train/2146.jpg,1024,1024,10217,7,0,37354.56,594.8,291.6,300.2,561.4
2146,train/2146.jpg,1024,1024,10218,7,0,62366.94,594.8,291.6,300.2,561.4
2146,train/2146.jpg,1024,1024,10219,7,0,72253.16,594.8,291.6,300.2,561.4
2146,train/2146.jpg,1024,1024,10220,7,0,111198.88,594.8,291.6,300.2,561.4
2146,train/2146.jpg,1024,1024,10221,7,0,130510.07,594.8,291.6,300.2,561.4
2146,train/2146.jpg,1024,1024,10222,7,0,247981.95,594.8,291.6,300.2,561.4
2146,train/2146.jpg,1024,1024,10223,1,0,101338.38,594.8,291.6,300.2,561.4
2147,train/2147.jpg,1024,1024,10224,7,0,378542.56,382.7,689.8,90.4,151.4
2147,train/2147.jpg,1024,1024,10225,0,0,4371.84,382.7,689.8,90.4,151.4
2147,train/2147.jpg,1024,1024,10226,0,0,35069.04,382.7,689.8,90.4,151.4
2148,train/2148.jpg,1024,1024,10227,5,0,39428.13,126.0,416.5,337.5,557.0
2148,train/2148.jpg,1024,1024,10228,0,0,3748.8,126.0,416.5,337.5,557.0
2148,train/2148.jpg,1024,1024,10229,0,0,36860.0,126.0,416.5,337.5,557.0
2148,train/2148.jpg,1024,1024,10230,1,0,65847.6,126.0,416.5,337.5,557.0
2148,train/2148.jpg,1024,1024,10231,2,0,50762.76,126.0,416.5,337.5,557.0
2148,train/2148.jpg,1024,1024,10232,5,0,28878.36,126.0,416.5,337.5,557.0
2149,train/2149.jpg,1024,1024,10233,0,0,455328.0,481.8,571.9,76.2,92.8
2149,train/2149.jpg,1024,1024,10234,5,0,68501.01,481.8,571.9,76.2,92.8
2150,train/2150.jpg,1024,1024,10235,5,0,456650.6,236.4,279.4,617.4,586.8
2151,train/2151.jpg,1024,1024,10236,7,0,120592.7,394.2,211.3,166.6,190.6
2151,train/2151.jpg,1024,1024,10237,7,0,85122.1,394.2,211.3,166.6,190.6
2151,train/2151.jpg,1024,1024,10238,1,0,13427.62,394.2,211.3,166.6,190.6
2151,train/2151.jpg,1024,1024,10239,1,0,28023.72,394.2,211.3,166.6,190.6
2151,train/2151.jpg,1024,1024,10240,1,0,46341.9,394.2,211.3,166.6,190.6
2151,train/2151.jpg,1024,1024,10241,7,0,77107.16,394.2,211.3,166.6,190.6
2151,train/2151.jpg,1024,1024,10242,7,0,135164.67,394.2,211.3,166.6,190.6
2151,train/2151.jpg,1024,1024,10243,7,0,232711.34,394.2,211.3,166.6,190.6
2152,train/2152.jpg,1024,1024,10244,5,0,97676.72,247.9,87.9,464.3,503.4
2153,train/2153.jpg,1024,1024,10245,0,0,427463.4,184.6,555.7,634.6,432.5
2154,train/2154.jpg,1024,1024,10246,1,0,292306.92,176.5,178.5,530.5,567.9
2154,train/2154.jpg,1024,1024,10247,7,0,18676.8,176.5,178.5,530.5,567.9
2154,train/2154.jpg,1024,1024,10248,7,0,475523.7,176.5,178.5,530.5,567.9
2154,train/2154.jpg,1024,1024,10249,6,0,126954.3,176.5,178.5,530.5,567.9
2155,train/2155.jpg,1024,1024,10250,5,0,133796.46,334.5,449.4,246.9,160.5
2156,train/2156.jpg,1024,1024,10251,5,0,481805.1,331.4,526.9,196.8,170.3
2157,train/2157.jpg,1024,1024,10252,3,0,337288.32,129.7,434.5,586.2,256.8
2158,train/2158.jpg,1024,1024,10253,1,0,114774.4,333.7,282.4,357.3,430.1
2159,train/2159.jpg,1024,1024,10254,3,0,339137.31,229.1,389.1,116.8,122.6
2159,train/2159.jpg,1024,1024,10255,3,0,622379.4,229.1,389.1,116.8,122.6
2159,train/2159.jpg,1024,1024,10256,9,0,26017.12,229.1,389.1,116.8,122.6
2159,train/2159.jpg,1024,1024,10257,9,0,4777.5,229.1,389.1,116.8,122.6
2160,train/2160.jpg,1024,1024,10258,0,0,431284.14,278.3,411.4,62.2,62.6
2161,train/2161.jpg,1024,1024,10259,7,0,174924.0,209.8,386.4,252.7,343.4
2161,train/2161.jpg,1024,1024,10260,3,0,1619.68,209.8,386.4,252.7,343.4
2162,train/2162.jpg,1024,1024,10261,5,0,150131.25,505.1,216.4,383.7,635.9
2162,train/2162.jpg,1024,1024,10262,6,0,68114.24,505.1,216.4,383.7,635.9
2162,train/2162.jpg,1024,1024,10263,0,0,117755.4,505.1,216.4,383.7,635.9
2163,train/2163.jpg,1024,1024,10264,7,0,110422.04,329.5,346.9,385.4,223.5
2163,train/2163.jpg,1024,1024,10265,7,0,173493.45,329.5,346.9,385.4,223.5
2163,train/2163.jpg,1024,1024,10266,7,0,53865.6,329.5,346.9,385.4,223.5
2163,train/2163.jpg,1024,1024,10267,7,0,85325.76,329.5,346.9,385.4,223.5
2163,train/2163.jpg,1024,1024,10268,7,0,276133.44,329.5,346.9,385.4,223.5
2163,train/2163.jpg,1024,1024,10269,7,0,17942.76,329.5,346.9,385.4,223.5
2163,train/2163.jpg,1024,1024,10270,1,0,14660.8,329.5,346.9,385.4,223.5
2163,train/2163.jpg,1024,1024,10271,1,0,1651.55,329.5,346.9,385.4,223.5
2163,train/2163.jpg,1024,1024,10272,1,0,1170.94,329.5,346.9,385.4,223.5
2163,train/2163.jpg,1024,1024,10273,7,0,16948.17,329.5,346.9,385.4,223.5
2163,train/2163.jpg,1024,1024,10274,5,0,1555.72,329.5,346.9,385.4,223.5
2163,train/2163.jpg,1024,1024,10275,1,0,50538.15,329.5,346.9,385.4,223.5
2163,train/2163.jpg,1024,1024,10276,0,0,4279.86,329.5,346.9,385.4,223.5
2163,train/2163.jpg,1024,1024,10277,0,0,2264.64,329.5,346.9,385.4,223.5
2163,train/2163.jpg,1024,1024,10278,0,0,4523.92,329.5,346.9,385.4,223.5
2163,train/2163.jpg,1024,1024,10279,0,0,1132.56,329.5,346.9,385.4,223.5
2164,train/2164.jpg,1024,1024,10280,0,0,133991.36,299.9,378.2,354.8,351.2
2165,train/2165.jpg,1024,1024,10281,4,0,124338.24,303.5,374.9,438.9,329.5
2166,train/2166.jpg,1024,1024,10282,0,0,414814.4,155.7,283.8,583.9,288.2
2167,train/2167.jpg,1024,1024,10283,4,0,217032.2,91.8,138.2,831.7,527.7
2167,train/2167.jpg,1024,1024,10284,7,0,232861.98,91.8,138.2,831.7,527.7
2168,train/2168.jpg,1024,1024,10285,3,0,50836.32,476.4,734.5,547.2,289.3
2169,train/2169.jpg,1024,1024,10286,3,0,8623.24,834.7,372.1,86.7,162.0
2169,train/2169.jpg,1024,1024,10287,7,0,7188.39,834.7,372.1,86.7,162.0
2169,train/2169.jpg,1024,1024,10288,7,0,26851.89,834.7,372.1,86.7,162.0
2169,train/2169.jpg,1024,1024,10289,7,0,176879.0,834.7,372.1,86.7,162.0
2169,train/2169.jpg,1024,1024,10290,5,0,2211.86,834.7,372.1,86.7,162.0
2169,train/2169.jpg,1024,1024,10291,5,0,1881.0,834.7,372.1,86.7,162.0
2169,train/2169.jpg,1024,1024,10292,7,0,25835.18,834.7,372.1,86.7,162.0
2169,train/2169.jpg,1024,1024,10293,1,0,76792.5,834.7,372.1,86.7,162.0
2169,train/2169.jpg,1024,1024,10294,7,0,115464.52,834.7,372.1,86.7,162.0
2169,train/2169.jpg,1024,1024,10295,0,0,8443.98,834.7,372.1,86.7,162.0
2169,train/2169.jpg,1024,1024,10296,1,0,61050.16,834.7,372.1,86.7,162.0
2169,train/2169.jpg,1024,1024,10297,5,0,9679.21,834.7,372.1,86.7,162.0
2169,train/2169.jpg,1024,1024,10298,5,0,18428.7,834.7,372.1,86.7,162.0
2169,train/2169.jpg,1024,1024,10299,3,0,1125.54,834.7,372.1,86.7,162.0
2169,train/2169.jpg,1024,1024,10300,3,0,821.56,834.7,372.1,86.7,162.0
2170,train/2170.jpg,1024,1024,10301,2,0,314579.26,824.2,398.0,64.7,121.4
2171,train/2171.jpg,1024,1024,10302,1,0,325980.34,280.7,22.1,730.8,442.2
2171,train/2171.jpg,1024,1024,10303,1,0,127597.34,280.7,22.1,730.8,442.2
2171,train/2171.jpg,1024,1024,10304,1,0,90101.65,280.7,22.1,730.8,442.2
2171,train/2171.jpg,1024,1024,10305,1,0,58304.18,280.7,22.1,730.8,442.2
2171,train/2171.jpg,1024,1024,10306,1,0,284707.71,280.7,22.1,730.8,442.2
2171,train/2171.jpg,1024,1024,10307,1,0,26110.78,280.7,22.1,730.8,442.2
2172,train/2172.jpg,1024,1024,10308,3,0,266436.24,222.5,369.0,622.1,544.5
2173,train/2173.jpg,1024,1024,10309,9,0,8514.36,618.4,0.0,85.8,67.7
2173,train/2173.jpg,1024,1024,10310,9,0,127965.0,618.4,0.0,85.8,67.7
2173,train/2173.jpg,1024,1024,10311,9,0,42901.44,618.4,0.0,85.8,67.7
2173,train/2173.jpg,1024,1024,10312,9,0,24148.88,618.4,0.0,85.8,67.7
2173,train/2173.jpg,1024,1024,10313,9,0,61545.63,618.4,0.0,85.8,67.7
