image_id,category_id,area,bbox,iscrowd,id,x_min,x_center,x_max,y_min,y_center,y_max,w,h,bbox_count,object_count,stratify_group,fold
1955,6,10314.8,"[635.6, 285.0, 53.5, 192.8]",0,9306,635.6,662.35,689.1,285.0,381.4,477.8,53.5,192.8,46,3,3_4,3
1955,0,436.76,"[127.3, 109.2, 12.2, 35.8]",0,9307,127.3,133.4,139.5,109.2,127.1,145.0,12.2,35.8,46,3,3_4,3
1955,0,5362.56,"[215.0, 386.3, 53.2, 100.8]",0,9308,215.0,241.6,268.2,386.3,436.7,487.1,53.2,100.8,46,3,3_4,3
1956,3,211166.06,"[348.4, 276.3, 334.6, 631.1]",0,9309,348.4,515.7,683.0,276.3,591.85,907.4,334.6,631.1,1,1,1_0,4
1957,6,188416.48,"[127.0, 513.3, 580.1, 324.8]",0,9310,127.0,417.05,707.1,513.3,675.6999999999999,838.0999999999999,580.1,324.8,7,3,3_0,3
1957,1,62331.48,"[317.0, 610.3, 422.3, 147.6]",0,9311,317.0,528.15,739.3,610.3,684.0999999999999,757.9,422.3,147.6,7,3,3_0,3
1957,1,33675.44,"[318.3, 633.7, 330.8, 101.8]",0,9312,318.3,483.7000000000001,649.1,633.7,684.6,735.5,330.8,101.8,7,3,3_0,3
1957,1,264196.1,"[169.3, 378.4, 639.7, 413.0]",0,9313,169.3,489.15,809.0,378.4,584.9,791.4,639.7,413.0,7,3,3_0,3
1957,7,143616.75,"[297.7, 76.4, 361.3, 397.5]",0,9314,297.7,478.35,659.0,76.4,275.15,473.9,361.3,397.5,7,3,3_0,3
1957,7,2586.86,"[530.6, 157.0, 61.3, 42.2]",0,9315,530.6,561.25,591.9,157.0,178.1,199.2,61.3,42.2,7,3,3_0,3
1957,7,1299.2,"[547.9, 184.6, 40.6, 32.0]",0,9316,547.9,568.1999999999999,588.5,184.6,200.6,216.6,40.6,32.0,7,3,3_0,3
1958,7,159043.56,"[68.7, 486.1, 454.8, 349.7]",0,9317,68.7,296.1,523.5,486.1,660.95,835.8,454.8,349.7,2,2,2_0,3
1958,2,39772.52,"[522.2, 252.7, 254.3, 156.4]",0,9318,522.2,649.35,776.5,252.7,330.9,409.1,254.3,156.4,2,2,2_0,3
1959,5,200657.68,"[101.2, 494.5, 506.2, 396.4]",0,9319,101.2,354.3,607.4,494.5,692.7,890.9,506.2,396.4,2,2,2_0,0
1959,7,121887.2,"[620.0, 0.0, 403.6, 302.0]",0,9320,620.0,821.8,1023.6,0.0,151.0,302.0,403.6,302.0,2,2,2_0,0
1960,1,400996.64,"[177.4, 124.2, 624.8, 641.8]",0,9321,177.4,489.8,802.1999999999999,124.2,445.1,766.0,624.8,641.8,1,1,1_0,0
1961,0,431610.4,"[223.0, 90.4, 611.0, 706.4]",0,9322,223.0,528.5,834.0,90.4,443.6,796.8,611.0,706.4,1,1,1_0,2
1962,2,57804.84,"[330.8, 399.5, 281.7, 205.2]",0,9323,330.8,471.65,612.5,399.5,502.1,604.7,281.7,205.2,1,1,1_0,2
1963,0,2346.12,"[377.9, 570.7, 68.4, 34.3]",0,9324,377.9,412.1,446.3,570.7,587.85,605.0,68.4,34.3,28,6,6_2,1
1963,0,2954.7,"[596.0, 521.7, 60.3, 49.0]",0,9325,596.0,626.15,656.3,521.7,546.2,570.7,60.3,49.0,28,6,6_2,1
1963,0,13343.4,"[500.8, 581.3, 189.0, 70.6]",0,9326,500.8,595.3,689.8,581.3,616.5999999999999,651.9,189.0,70.6,28,6,6_2,1
1963,3,7814.88,"[584.1, 563.3, 120.6, 64.8]",0,9327,584.1,644.4,704.7,563.3,595.6999999999999,628.0999999999999,120.6,64.8,28,6,6_2,1
1963,5,17816.76,"[394.8, 613.3, 210.6, 84.6]",0,9328,394.8,500.1,605.4,613.3,655.5999999999999,697.9,210.6,84.6,28,6,6_2,1
1963,5,1940.2,"[483.9, 584.1, 54.5, 35.6]",0,9329,483.9,511.15,538.4,584.1,601.9,619.7,54.5,35.6,28,6,6_2,1
1963,0,10518.36,"[621.0, 401.5, 123.6, 85.1]",0,9330,621.0,682.8,744.6,401.5,444.05,486.6,123.6,85.1,28,6,6_2,1
1963,0,1182.63,"[655.6, 484.6, 149.7, 7.9]",0,9331,655.6,730.45,805.3,484.6,488.55,492.5,149.7,7.9,28,6,6_2,1
1963,0,18620.69,"[565.8, 310.6, 139.9, 133.1]",0,9332,565.8,635.75,705.6999999999999,310.6,377.15,443.7000000000001,139.9,133.1,28,6,6_2,1
1963,1,5525.0,"[411.1, 435.0, 85.0, 65.0]",0,9333,411.1,453.6,496.1,435.0,467.5,500.0,85.0,65.0,28,6,6_2,1
1963,1,5544.42,"[410.8, 527.7, 92.1, 60.2]",0,9334,410.8,456.85,502.9,527.7,557.8000000000001,587.9000000000001,92.1,60.2,28,6,6_2,1
1963,1,14174.48,"[446.6, 481.8, 130.4, 108.7]",0,9335,446.6,511.8,577.0,481.8,536.15,590.5,130.4,108.7,28,6,6_2,1
1963,1,13140.9,"[521.1, 436.1, 139.5, 94.2]",0,9336,521.1,590.85,660.6,436.1,483.2000000000001,530.3000000000001,139.5,94.2,28,6,6_2,1
1963,5,2856.25,"[480.2, 446.2, 45.7, 62.5]",0,9337,480.2,503.05,525.9,446.2,477.45,508.7,45.7,62.5,28,6,6_2,1
1963,4,6267.7,"[232.0, 472.4, 116.5, 53.8]",0,9338,232.0,290.25,348.5,472.4,499.3,526.1999999999999,116.5,53.8,28,6,6_2,1
1963,2,10935.0,"[10.5, 518.6, 97.2, 112.5]",0,9339,10.5,59.1,107.7,518.6,574.85,631.1,97.2,112.5,28,6,6_2,1
1963,2,2892.75,"[269.9, 630.6, 52.5, 55.1]",0,9340,269.9,296.15,322.4,630.6,658.15,685.7,52.5,55.1,28,6,6_2,1
1963,1,78813.47,"[77.9, 453.6, 300.7, 262.1]",0,9341,77.9,228.25,378.6,453.6,584.6500000000001,715.7,300.7,262.1,28,6,6_2,1
1963,0,17115.45,"[293.6, 439.6, 225.5, 75.9]",0,9342,293.6,406.35,519.1,439.6,477.55,515.5,225.5,75.9,28,6,6_2,1
1963,5,34180.38,"[96.2, 350.7, 315.9, 108.2]",0,9343,96.2,254.15,412.1,350.7,404.8,458.9,315.9,108.2,28,6,6_2,1
1963,5,8958.28,"[227.9, 558.2, 112.4, 79.7]",0,9344,227.9,284.1,340.3,558.2,598.0500000000001,637.9000000000001,112.4,79.7,28,6,6_2,1
1963,1,82703.46,"[0.0, 343.6, 293.9, 281.4]",0,9345,0.0,146.95,293.9,343.6,484.3,625.0,293.9,281.4,28,6,6_2,1
1963,2,4701.06,"[299.3, 631.1, 73.8, 63.7]",0,9346,299.3,336.2,373.1,631.1,662.95,694.8000000000001,73.8,63.7,28,6,6_2,1
1963,0,3919.95,"[243.8, 683.2, 84.3, 46.5]",0,9347,243.8,285.95,328.1,683.2,706.45,729.7,84.3,46.5,28,6,6_2,1
1963,0,4168.79,"[121.9, 635.9, 59.3, 70.3]",0,9348,121.9,151.55,181.2,635.9,671.05,706.1999999999999,59.3,70.3,28,6,6_2,1
1963,0,4377.78,"[340.0, 644.1, 60.3, 72.6]",0,9349,340.0,370.15,400.3,644.1,680.4,716.7,60.3,72.6,28,6,6_2,1
1963,0,7130.48,"[426.0, 145.3, 95.2, 74.9]",0,9350,426.0,473.6,521.2,145.3,182.75,220.2,95.2,74.9,28,6,6_2,1
1963,2,24933.52,"[426.3, 142.5, 183.2, 136.1]",0,9351,426.3,517.9,609.5,142.5,210.55,278.6,183.2,136.1,28,6,6_2,1
1964,5,74683.44,"[498.1, 186.2, 189.6, 393.9]",0,9352,498.1,592.9,687.7,186.2,383.15,580.0999999999999,189.6,393.9,1,1,1_0,4
1965,5,167385.4,"[397.5, 175.7, 238.0, 703.3]",0,9353,397.5,516.5,635.5,175.7,527.3499999999999,879.0,238.0,703.3,1,1,1_0,1
1966,3,235436.76,"[148.7, 223.8, 442.8, 531.7]",0,9354,148.7,370.1,591.5,223.8,489.65,755.5,442.8,531.7,1,1,1_0,0
1967,0,137349.54,"[10.7, 510.0, 936.9, 146.6]",0,9355,10.7,479.15,947.6,510.0,583.3,656.6,936.9,146.6,1,1,1_0,4
1968,7,438422.46,"[200.6, 152.7, 691.3, 634.2]",0,9356,200.6,546.25,891.9,152.7,469.8,786.9000000000001,691.3,634.2,1,1,1_0,3
1969,7,122696.28,"[320.3, 442.2, 376.6, 325.8]",0,9357,320.3,508.6,696.9000000000001,442.2,605.1,768.0,376.6,325.8,1,1,1_0,4
1970,3,99197.0,"[591.2, 84.6, 259.0, 383.0]",0,9358,591.2,720.7,850.2,84.6,276.1,467.6,259.0,383.0,4,3,3_0,4
1970,5,296733.97,"[130.0, 319.0, 468.7, 633.1]",0,9359,130.0,364.35,598.7,319.0,635.55,952.1,468.7,633.1,4,3,3_0,4
1970,1,138210.89,"[108.0, 495.0, 448.3, 308.3]",0,9360,108.0,332.15,556.3,495.0,649.15,803.3,448.3,308.3,4,3,3_0,4
1970,1,115216.89,"[0.0, 541.0, 255.3, 451.3]",0,9361,0.0,127.65,255.3,541.0,766.65,992.3,255.3,451.3,4,3,3_0,4
1971,3,380944.25,"[205.5, 180.1, 550.1, 692.5]",0,9362,205.5,480.55,755.6,180.1,526.35,872.6,550.1,692.5,1,1,1_0,3
1972,7,90237.0,"[458.2, 232.6, 210.0, 429.7]",0,9363,458.2,563.2,668.2,232.6,447.45,662.3,210.0,429.7,5,1,1_0,3
1972,7,15236.72,"[967.1, 578.0, 56.6, 269.2]",0,9364,967.1,995.4,1023.7,578.0,712.6,847.2,56.6,269.2,5,1,1_0,3
1972,7,179189.45,"[581.6, 481.2, 401.5, 446.3]",0,9365,581.6,782.35,983.1,481.2,704.35,927.5,401.5,446.3,5,1,1_0,3
1972,7,108201.12,"[236.4, 317.3, 260.6, 415.2]",0,9366,236.4,366.7000000000001,497.0,317.3,524.9,732.5,260.6,415.2,5,1,1_0,3
1972,7,110765.2,"[4.8, 435.8, 304.3, 364.0]",0,9367,4.8,156.95000000000002,309.1,435.8,617.8,799.8,304.3,364.0,5,1,1_0,3
1973,7,381345.21,"[386.0, 58.6, 456.1, 836.1]",0,9368,386.0,614.05,842.1,58.6,476.65,894.7,456.1,836.1,1,1,1_0,2
1974,2,464207.38,"[23.4, 244.1, 813.4, 570.7]",0,9369,23.4,430.1,836.8,244.1,529.45,814.8000000000001,813.4,570.7,1,1,1_0,2
1975,7,213628.14,"[568.2, 0.0, 455.4, 469.1]",0,9370,568.2,795.9000000000001,1023.6,0.0,234.55,469.1,455.4,469.1,12,2,2_1,2
1975,7,112223.1,"[292.9, 0.0, 341.0, 329.1]",0,9371,292.9,463.4,633.9,0.0,164.55,329.1,341.0,329.1,12,2,2_1,2
1975,7,255703.26,"[483.9, 74.2, 539.8, 473.7]",0,9372,483.9,753.8,1023.7,74.2,311.05,547.9,539.8,473.7,12,2,2_1,2
1975,1,76271.16,"[582.8, 400.8, 359.6, 212.1]",0,9373,582.8,762.5999999999999,942.4,400.8,506.85,612.9,359.6,212.1,12,2,2_1,2
1975,1,485769.96,"[44.7, 373.1, 889.2, 546.3]",0,9374,44.7,489.3,933.9,373.1,646.25,919.4,889.2,546.3,12,2,2_1,2
1975,1,81213.6,"[578.0, 301.2, 370.5, 219.2]",0,9375,578.0,763.25,948.5,301.2,410.8,520.4,370.5,219.2,12,2,2_1,2
1975,1,4936.96,"[582.1, 444.2, 121.6, 40.6]",0,9376,582.1,642.9,703.7,444.2,464.5,484.8,121.6,40.6,12,2,2_1,2
1975,1,110629.14,"[235.7, 298.2, 353.9, 312.6]",0,9377,235.7,412.65,589.5999999999999,298.2,454.5,610.8,353.9,312.6,12,2,2_1,2
1975,1,106036.29,"[219.8, 314.7, 360.3, 294.3]",0,9378,219.8,399.9500000000001,580.1,314.7,461.85,609.0,360.3,294.3,12,2,2_1,2
1975,1,120801.52,"[20.7, 391.4, 519.8, 232.4]",0,9379,20.7,280.6,540.5,391.4,507.6,623.8,519.8,232.4,12,2,2_1,2
1975,1,104910.56,"[32.5, 423.1, 480.8, 218.2]",0,9380,32.5,272.9,513.3,423.1,532.2,641.3,480.8,218.2,12,2,2_1,2
1975,1,32418.4,"[495.7, 585.7, 330.8, 98.0]",0,9381,495.7,661.1,826.5,585.7,634.7,683.7,330.8,98.0,12,2,2_1,2
1976,5,154632.78,"[121.7, 442.2, 629.1, 245.8]",0,9382,121.7,436.25,750.8000000000001,442.2,565.1,688.0,629.1,245.8,1,1,1_0,1
1977,1,13767.0,"[801.3, 0.0, 141.2, 97.5]",0,9383,801.3,871.9,942.5,0.0,48.75,97.5,141.2,97.5,7,3,3_0,1
1977,1,16423.0,"[913.8, 0.0, 110.0, 149.3]",0,9384,913.8,968.8,1023.8,0.0,74.65,149.3,110.0,149.3,7,3,3_0,1
1977,1,376705.98,"[255.0, 355.9, 564.1, 667.8]",0,9385,255.0,537.05,819.1,355.9,689.8,1023.7,564.1,667.8,7,3,3_0,1
1977,1,87217.33,"[345.9, 398.2, 184.9, 471.7]",0,9386,345.9,438.35,530.8,398.2,634.05,869.9,184.9,471.7,7,3,3_0,1
1977,1,109976.16,"[468.1, 173.0, 298.2, 368.8]",0,9387,468.1,617.2,766.3,173.0,357.4,541.8,298.2,368.8,7,3,3_0,1
1977,7,268606.66,"[389.1, 334.9, 469.1, 572.6]",0,9388,389.1,623.6500000000001,858.2,334.9,621.2,907.5,469.1,572.6,7,3,3_0,1
1977,0,144278.28,"[471.1, 427.0, 370.8, 389.1]",0,9389,471.1,656.5,841.9000000000001,427.0,621.55,816.1,370.8,389.1,7,3,3_0,1
1978,2,316404.0,"[186.9, 283.7, 620.4, 510.0]",0,9390,186.9,497.1,807.3,283.7,538.7,793.7,620.4,510.0,1,1,1_0,0
1979,0,9853.2,"[320.7, 766.2, 156.4, 63.0]",0,9391,320.7,398.9,477.1,766.2,797.7,829.2,156.4,63.0,6,2,2_0,3
1979,1,168713.28,"[304.8, 293.3, 339.6, 496.8]",0,9392,304.8,474.6,644.4000000000001,293.3,541.7,790.1,339.6,496.8,6,2,2_0,3
1979,1,184871.75,"[422.6, 331.9, 372.5, 496.3]",0,9393,422.6,608.85,795.1,331.9,580.05,828.2,372.5,496.3,6,2,2_0,3
1979,1,198136.18,"[451.7, 353.8, 487.3, 406.6]",0,9394,451.7,695.35,939.0,353.8,557.1,760.4000000000001,487.3,406.6,6,2,2_0,3
1979,1,84865.0,"[536.7, 400.5, 275.0, 308.6]",0,9395,536.7,674.2,811.7,400.5,554.8,709.1,275.0,308.6,6,2,2_0,3
1979,1,807.24,"[542.1, 578.8, 18.6, 43.4]",0,9396,542.1,551.4,560.7,578.8,600.5,622.1999999999999,18.6,43.4,6,2,2_0,3
1980,1,251790.23,"[251.3, 289.8, 534.7, 470.9]",0,9397,251.3,518.6500000000001,786.0,289.8,525.25,760.7,534.7,470.9,2,1,1_0,4
1980,1,235483.48,"[282.8, 322.3, 498.8, 472.1]",0,9398,282.8,532.2,781.6,322.3,558.35,794.4000000000001,498.8,472.1,2,1,1_0,4
1981,7,86919.48,"[86.7, 572.2, 250.2, 347.4]",0,9399,86.7,211.8,336.9,572.2,745.9000000000001,919.6,250.2,347.4,6,2,2_0,1
1981,7,76980.75,"[282.4, 654.7, 238.7, 322.5]",0,9400,282.4,401.75,521.0999999999999,654.7,815.95,977.2,238.7,322.5,6,2,2_0,1
1981,1,122889.39,"[476.8, 535.4, 470.3, 261.3]",0,9401,476.8,711.95,947.1,535.4,666.05,796.7,470.3,261.3,6,2,2_0,1
1981,1,14027.44,"[788.0, 567.1, 103.6, 135.4]",0,9402,788.0,839.8,891.6,567.1,634.8000000000001,702.5,103.6,135.4,6,2,2_0,1
1981,1,873.45,"[586.8, 685.7, 64.7, 13.5]",0,9403,586.8,619.15,651.5,685.7,692.45,699.2,64.7,13.5,6,2,2_0,1
1981,7,226452.72,"[484.9, 229.3, 481.2, 470.6]",0,9404,484.9,725.5,966.1,229.3,464.6,699.9000000000001,481.2,470.6,6,2,2_0,1
1982,7,604341.76,"[121.6, 168.4, 774.4, 780.4]",0,9405,121.6,508.8,896.0,168.4,558.6,948.8,774.4,780.4,14,5,5_1,4
1982,5,48486.8,"[691.5, 234.4, 172.0, 281.9]",0,9406,691.5,777.5,863.5,234.4,375.35,516.3,172.0,281.9,14,5,5_1,4
1982,7,57829.11,"[712.8, 297.7, 149.7, 386.3]",0,9407,712.8,787.65,862.5,297.7,490.85,684.0,149.7,386.3,14,5,5_1,4
1982,7,4190.62,"[186.6, 465.5, 80.9, 51.8]",0,9408,186.6,227.05,267.5,465.5,491.4,517.3,80.9,51.8,14,5,5_1,4
1982,7,3243.94,"[285.8, 436.1, 79.9, 40.6]",0,9409,285.8,325.75,365.7000000000001,436.1,456.4,476.7000000000001,79.9,40.6,14,5,5_1,4
1982,7,55451.16,"[176.1, 468.6, 325.8, 170.2]",0,9410,176.1,339.0,501.9,468.6,553.7,638.8,325.8,170.2,14,5,5_1,4
1982,6,88394.46,"[336.6, 387.0, 349.8, 252.7]",0,9411,336.6,511.5,686.4000000000001,387.0,513.35,639.7,349.8,252.7,14,5,5_1,4
1982,5,19418.0,"[535.7, 298.9, 182.5, 106.4]",0,9412,535.7,626.95,718.2,298.9,352.1,405.3,182.5,106.4,14,5,5_1,4
1982,7,262720.04,"[148.3, 329.1, 638.6, 411.4]",0,9413,148.3,467.6,786.9000000000001,329.1,534.8,740.5,638.6,411.4,14,5,5_1,4
1982,2,17130.6,"[497.4, 377.4, 184.2, 93.0]",0,9414,497.4,589.5,681.5999999999999,377.4,423.9,470.4,184.2,93.0,14,5,5_1,4
1982,5,15243.2,"[374.5, 213.1, 136.1, 112.0]",0,9415,374.5,442.55,510.6,213.1,269.1,325.1,136.1,112.0,14,5,5_1,4
1982,5,66907.15,"[327.1, 225.0, 371.5, 180.1]",0,9416,327.1,512.85,698.6,225.0,315.05,405.1,371.5,180.1,14,5,5_1,4
1982,7,4324.8,"[545.5, 588.4, 90.1, 48.0]",0,9417,545.5,590.55,635.6,588.4,612.4,636.4,90.1,48.0,14,5,5_1,4
1982,0,203699.68,"[201.8, 224.8, 587.2, 346.9]",0,9418,201.8,495.4,789.0,224.8,398.25,571.7,587.2,346.9,14,5,5_1,4
1983,0,79938.16,"[441.6, 363.2, 369.4, 216.4]",0,9419,441.6,626.3,811.0,363.2,471.4,579.6,369.4,216.4,1,1,1_0,3
1984,7,165158.4,"[528.8, 76.9, 299.2, 552.0]",0,9420,528.8,678.4,828.0,76.9,352.9,628.9,299.2,552.0,3,1,1_0,4
1984,7,111111.08,"[290.5, 344.0, 275.3, 403.6]",0,9421,290.5,428.15,565.8,344.0,545.8,747.6,275.3,403.6,3,1,1_0,4
1984,7,163519.72,"[420.6, 500.5, 349.7, 467.6]",0,9422,420.6,595.45,770.3,500.5,734.3,968.1,349.7,467.6,3,1,1_0,4
1985,7,512694.36,"[125.7, 405.3, 829.2, 618.3]",0,9423,125.7,540.3000000000001,954.9,405.3,714.45,1023.6,829.2,618.3,9,4,4_0,4
1985,3,3193.0,"[620.7, 809.3, 62.0, 51.5]",0,9424,620.7,651.7,682.7,809.3,835.05,860.8,62.0,51.5,9,4,4_0,4
1985,3,6615.4,"[681.7, 803.6, 106.7, 62.0]",0,9425,681.7,735.0500000000001,788.4000000000001,803.6,834.6,865.6,106.7,62.0,9,4,4_0,4
1985,3,63790.5,"[450.0, 825.9, 322.5, 197.8]",0,9426,450.0,611.25,772.5,825.9,924.8,1023.7,322.5,197.8,9,4,4_0,4
1985,3,47961.21,"[121.7, 390.4, 204.7, 234.3]",0,9427,121.7,224.05,326.4,390.4,507.55,624.7,204.7,234.3,9,4,4_0,4
1985,5,42422.4,"[222.5, 353.2, 288.0, 147.3]",0,9428,222.5,366.5,510.5,353.2,426.85,500.5,288.0,147.3,9,4,4_0,4
1985,3,237475.8,"[42.7, 568.6, 739.8, 321.0]",0,9429,42.7,412.6,782.5,568.6,729.1,889.6,739.8,321.0,9,4,4_0,4
1985,5,54014.1,"[310.1, 430.4, 289.0, 186.9]",0,9430,310.1,454.6,599.1,430.4,523.85,617.3,289.0,186.9,9,4,4_0,4
1985,0,5345.34,"[517.1, 389.1, 85.8, 62.3]",0,9431,517.1,560.0,602.9,389.1,420.25,451.4,85.8,62.3,9,4,4_0,4
1986,1,59845.38,"[329.4, 803.2, 480.3, 124.6]",0,9432,329.4,569.55,809.7,803.2,865.5,927.8,480.3,124.6,24,1,1_2,1
1986,1,51828.15,"[341.3, 806.9, 466.5, 111.1]",0,9433,341.3,574.55,807.8,806.9,862.4499999999999,918.0,466.5,111.1,24,1,1_2,1
1986,1,3505.19,"[477.0, 829.0, 76.7, 45.7]",0,9434,477.0,515.35,553.7,829.0,851.85,874.7,76.7,45.7,24,1,1_2,1
1986,1,2111.1,"[414.7, 815.7, 93.0, 22.7]",0,9435,414.7,461.2,507.7,815.7,827.0500000000001,838.4000000000001,93.0,22.7,24,1,1_2,1
1986,1,61100.37,"[546.8, 762.9, 360.9, 169.3]",0,9436,546.8,727.25,907.7,762.9,847.55,932.2,360.9,169.3,24,1,1_2,1
1986,1,218666.45,"[327.9, 515.7, 576.5, 379.3]",0,9437,327.9,616.15,904.4,515.7,705.35,895.0,576.5,379.3,24,1,1_2,1
1986,1,46569.95,"[399.7, 751.4, 446.5, 104.3]",0,9438,399.7,622.95,846.2,751.4,803.55,855.6999999999999,446.5,104.3,24,1,1_2,1
1986,1,8036.48,"[807.1, 560.4, 86.6, 92.8]",0,9439,807.1,850.4,893.7,560.4,606.8,653.1999999999999,86.6,92.8,24,1,1_2,1
1986,1,40074.89,"[329.9, 641.4, 439.9, 91.1]",0,9440,329.9,549.8499999999999,769.8,641.4,686.9499999999999,732.5,439.9,91.1,24,1,1_2,1
1986,1,202819.56,"[197.1, 48.8, 411.9, 492.4]",0,9441,197.1,403.05,609.0,48.8,295.0,541.1999999999999,411.9,492.4,24,1,1_2,1
1986,1,15394.6,"[311.6, 717.5, 382.0, 40.3]",0,9442,311.6,502.6,693.6,717.5,737.65,757.8,382.0,40.3,24,1,1_2,1
1986,1,21029.58,"[321.3, 670.5, 425.7, 49.4]",0,9443,321.3,534.15,747.0,670.5,695.2,719.9,425.7,49.4,24,1,1_2,1
1986,1,10112.96,"[587.4, 642.0, 176.8, 57.2]",0,9444,587.4,675.8,764.2,642.0,670.6,699.2,176.8,57.2,24,1,1_2,1
1986,1,7407.47,"[334.5, 650.2, 118.9, 62.3]",0,9445,334.5,393.95,453.4,650.2,681.35,712.5,118.9,62.3,24,1,1_2,1
1986,1,58503.36,"[321.5, 489.3, 357.6, 163.6]",0,9446,321.5,500.3,679.1,489.3,571.1,652.9,357.6,163.6,24,1,1_2,1
1986,1,9524.32,"[593.8, 485.9, 192.8, 49.4]",0,9447,593.8,690.1999999999999,786.5999999999999,485.9,510.6,535.3,192.8,49.4,24,1,1_2,1
1986,1,80275.32,"[391.6, 510.0, 430.2, 186.6]",0,9448,391.6,606.7,821.8,510.0,603.3,696.6,430.2,186.6,24,1,1_2,1
1986,1,41797.14,"[228.6, 51.1, 182.6, 228.9]",0,9449,228.6,319.9,411.2,51.1,165.55,280.0,182.6,228.9,24,1,1_2,1
1986,1,8561.88,"[205.2, 115.5, 61.2, 139.9]",0,9450,205.2,235.8,266.4,115.5,185.45,255.4,61.2,139.9,24,1,1_2,1
1986,1,13324.25,"[162.5, 210.3, 111.5, 119.5]",0,9451,162.5,218.25,274.0,210.3,270.05,329.8,111.5,119.5,24,1,1_2,1
1986,1,4068.24,"[355.0, 121.6, 53.6, 75.9]",0,9452,355.0,381.8,408.6,121.6,159.55,197.5,53.6,75.9,24,1,1_2,1
1986,1,2901.22,"[346.9, 127.3, 37.1, 78.2]",0,9453,346.9,365.45,384.0,127.3,166.4,205.5,37.1,78.2,24,1,1_2,1
1986,1,126154.11,"[388.6, 634.9, 470.9, 267.9]",0,9454,388.6,624.05,859.5,634.9,768.8499999999999,902.8,470.9,267.9,24,1,1_2,1
1986,1,1341.12,"[453.6, 847.6, 38.1, 35.2]",0,9455,453.6,472.65,491.7000000000001,847.6,865.2,882.8000000000001,38.1,35.2,24,1,1_2,1
1987,0,22052.21,"[310.2, 260.3, 148.7, 148.3]",0,9456,310.2,384.55,458.9,260.3,334.45000000000005,408.6,148.7,148.3,7,2,2_0,3
1987,0,30394.95,"[403.0, 360.6, 208.9, 145.5]",0,9457,403.0,507.45,611.9,360.6,433.35,506.1,208.9,145.5,7,2,2_0,3
1987,0,95332.72,"[178.5, 286.5, 240.8, 395.9]",0,9458,178.5,298.9,419.3,286.5,484.45,682.4,240.8,395.9,7,2,2_0,3
1987,0,76905.07,"[621.4, 327.6, 251.9, 305.3]",0,9459,621.4,747.35,873.3,327.6,480.25,632.9000000000001,251.9,305.3,7,2,2_0,3
1987,0,54927.84,"[402.3, 450.3, 247.2, 222.2]",0,9460,402.3,525.9,649.5,450.3,561.4,672.5,247.2,222.2,7,2,2_0,3
1987,0,116197.2,"[539.1, 476.2, 313.2, 371.0]",0,9461,539.1,695.7,852.3,476.2,661.7,847.2,313.2,371.0,7,2,2_0,3
1987,5,64991.94,"[489.3, 656.0, 257.7, 252.2]",0,9462,489.3,618.15,747.0,656.0,782.1,908.2,257.7,252.2,7,2,2_0,3
1988,0,83962.26,"[292.9, 465.0, 381.3, 220.2]",0,9463,292.9,483.55,674.2,465.0,575.1,685.2,381.3,220.2,6,3,3_0,2
1988,0,54213.76,"[335.6, 251.7, 266.8, 203.2]",0,9464,335.6,469.0,602.4000000000001,251.7,353.29999999999995,454.9,266.8,203.2,6,3,3_0,2
1988,1,3210.64,"[217.1, 300.4, 59.9, 53.6]",0,9465,217.1,247.05,277.0,300.4,327.2,354.0,59.9,53.6,6,3,3_0,2
1988,5,5472.72,"[110.7, 882.0, 69.1, 79.2]",0,9466,110.7,145.25,179.8,882.0,921.6,961.2,69.1,79.2,6,3,3_0,2
1988,5,1653.93,"[270.9, 928.0, 42.3, 39.1]",0,9467,270.9,292.04999999999995,313.2,928.0,947.55,967.1,42.3,39.1,6,3,3_0,2
1988,0,23873.64,"[893.3, 820.1, 117.2, 203.7]",0,9468,893.3,951.9,1010.5,820.1,921.95,1023.8,117.2,203.7,6,3,3_0,2
1989,6,61064.58,"[35.6, 962.0, 988.1, 61.8]",0,9469,35.6,529.65,1023.7,962.0,992.9,1023.8,988.1,61.8,10,4,4_1,1
1989,6,58940.67,"[19.6, 0.0, 1004.1, 58.7]",0,9470,19.6,521.65,1023.7,0.0,29.35,58.7,1004.1,58.7,10,4,4_1,1
1989,6,987563.39,"[0.0, 30.4, 1023.7, 964.7]",0,9471,0.0,511.85,1023.7,30.4,512.75,995.1,1023.7,964.7,10,4,4_1,1
1989,4,58811.48,"[344.6, 265.1, 392.6, 149.8]",0,9472,344.6,540.9000000000001,737.2,265.1,340.0,414.9,392.6,149.8,10,4,4_1,1
1989,4,58528.96,"[469.9, 394.2, 394.4, 148.4]",0,9473,469.9,667.0999999999999,864.3,394.2,468.4,542.6,394.4,148.4,10,4,4_1,1
1989,1,14826.72,"[493.0, 388.9, 189.6, 78.2]",0,9474,493.0,587.8,682.6,388.9,428.0,467.1,189.6,78.2,10,4,4_1,1
1989,4,29716.92,"[312.6, 535.1, 340.4, 87.3]",0,9475,312.6,482.8,653.0,535.1,578.75,622.4,340.4,87.3,10,4,4_1,1
1989,4,44671.64,"[309.0, 615.3, 412.1, 108.4]",0,9476,309.0,515.05,721.1,615.3,669.5,723.6999999999999,412.1,108.4,10,4,4_1,1
1989,0,40230.47,"[483.6, 622.7, 221.9, 181.3]",0,9477,483.6,594.5500000000001,705.5,622.7,713.35,804.0,221.9,181.3,10,4,4_1,1
