image_id,file_name,width,height,id,category_id,is_crowd,area,xmin,ymin,w,h
2711,train/2711.jpg,1024,1024,12820,1,0,58395.36,404.3,0.0,288.8,202.2
2711,train/2711.jpg,1024,1024,12821,1,0,90312.24,327.4,0.0,304.8,296.3
2711,train/2711.jpg,1024,1024,12822,1,0,14734.18,274.3,70.4,88.6,166.3
2711,train/2711.jpg,1024,1024,12823,1,0,9279.72,183.6,186.9,155.7,59.6
2711,train/2711.jpg,1024,1024,12824,1,0,4527.0,185.1,111.1,45.0,100.6
2712,train/2712.jpg,1024,1024,12825,1,0,211728.02,321.7,245.8,406.7,520.6
2713,train/2713.jpg,1024,1024,12826,7,0,117995.22,56.9,0.0,506.2,233.1
2713,train/2713.jpg,1024,1024,12827,7,0,80581.36,0.0,0.0,154.4,521.9
2713,train/2713.jpg,1024,1024,12828,2,0,900676.93,0.0,35.3,914.3,985.1
2713,train/2713.jpg,1024,1024,12829,4,0,151240.83,102.3,242.5,289.9,521.7
2713,train/2713.jpg,1024,1024,12830,4,0,157557.44,434.1,200.4,304.4,517.6
2713,train/2713.jpg,1024,1024,12831,4,0,21807.88,168.6,690.5,163.6,133.3
2713,train/2713.jpg,1024,1024,12832,5,0,37204.44,359.3,670.2,340.7,109.2
2714,train/2714.jpg,1024,1024,12833,3,0,109894.4,358.9,385.7,245.3,448.0
2714,train/2714.jpg,1024,1024,12834,1,0,3072.66,608.8,655.2,61.7,49.8
2715,train/2715.jpg,1024,1024,12835,7,0,63498.72,621.2,865.9,402.4,157.8
2715,train/2715.jpg,1024,1024,12836,5,0,11894.24,773.0,692.7,94.1,126.4
2715,train/2715.jpg,1024,1024,12837,0,0,9019.02,397.0,656.0,114.6,78.7
2715,train/2715.jpg,1024,1024,12838,1,0,63121.68,839.9,112.6,183.6,343.8
2715,train/2715.jpg,1024,1024,12839,7,0,103296.48,245.5,0.0,298.2,346.4
2715,train/2715.jpg,1024,1024,12840,7,0,193898.16,512.4,0.0,511.2,379.3
2715,train/2715.jpg,1024,1024,12841,1,0,348899.94,38.9,257.6,808.2,431.7
2715,train/2715.jpg,1024,1024,12842,1,0,49516.47,301.2,355.1,377.7,131.1
2715,train/2715.jpg,1024,1024,12843,0,0,8607.06,260.2,732.9,113.4,75.9
2716,train/2716.jpg,1024,1024,12844,3,0,26337.3,559.2,344.0,104.1,253.0
2716,train/2716.jpg,1024,1024,12845,3,0,25676.8,463.7,349.8,100.3,256.0
2716,train/2716.jpg,1024,1024,12846,2,0,7483.32,702.0,404.3,67.6,110.7
2716,train/2716.jpg,1024,1024,12847,0,0,7539.03,895.2,337.3,119.1,63.3
2717,train/2717.jpg,1024,1024,12848,7,0,147233.7,365.4,347.4,373.5,394.2
2718,train/2718.jpg,1024,1024,12849,3,0,47506.77,403.3,426.9,225.9,210.3
2719,train/2719.jpg,1024,1024,12850,5,0,80084.16,545.2,173.5,331.2,241.8
2719,train/2719.jpg,1024,1024,12851,2,0,108681.48,362.0,534.6,370.8,293.1
2719,train/2719.jpg,1024,1024,12852,7,0,36863.13,231.6,809.7,215.7,170.9
2720,train/2720.jpg,1024,1024,12853,1,0,151652.53,348.2,245.6,344.9,439.7
2721,train/2721.jpg,1024,1024,12854,5,0,201934.75,439.1,325.1,477.5,422.9
2721,train/2721.jpg,1024,1024,12855,5,0,44924.64,375.1,286.5,108.2,415.2
2722,train/2722.jpg,1024,1024,12856,5,0,221530.02,285.1,141.7,420.6,526.7
2723,train/2723.jpg,1024,1024,12857,5,0,265280.0,248.2,385.8,640.0,414.5
2723,train/2723.jpg,1024,1024,12858,1,0,34731.62,95.8,339.0,237.4,146.3
2723,train/2723.jpg,1024,1024,12859,0,0,4102.56,978.3,254.7,44.4,92.4
2724,train/2724.jpg,1024,1024,12860,5,0,6355.2,270.5,289.9,99.3,64.0
2724,train/2724.jpg,1024,1024,12861,7,0,105654.24,157.5,343.4,264.4,399.6
2724,train/2724.jpg,1024,1024,12862,7,0,795.16,277.1,478.5,20.6,38.6
2724,train/2724.jpg,1024,1024,12863,2,0,13115.76,342.1,684.4,103.6,126.6
2724,train/2724.jpg,1024,1024,12864,7,0,114026.64,533.3,294.9,295.1,386.4
2724,train/2724.jpg,1024,1024,12865,7,0,22903.25,154.7,395.5,144.5,158.5
2724,train/2724.jpg,1024,1024,12866,7,0,79341.68,298.4,379.3,255.2,310.9
2724,train/2724.jpg,1024,1024,12867,0,0,11479.64,544.8,821.5,77.2,148.7
2724,train/2724.jpg,1024,1024,12868,1,0,7902.47,365.5,681.3,64.3,122.9
2725,train/2725.jpg,1024,1024,12869,0,0,365538.96,209.8,169.3,549.6,665.1
2726,train/2726.jpg,1024,1024,12870,0,0,106109.12,262.5,434.4,478.4,221.8
2727,train/2727.jpg,1024,1024,12871,1,0,367957.78,464.6,304.0,537.4,684.7
2728,train/2728.jpg,1024,1024,12872,7,0,309987.36,439.9,175.7,439.2,705.8
2728,train/2728.jpg,1024,1024,12873,2,0,13825.35,852.0,766.0,146.3,94.5
2729,train/2729.jpg,1024,1024,12874,1,0,82714.5,292.9,207.0,247.5,334.2
2730,train/2730.jpg,1024,1024,12875,7,0,19241.9,221.2,555.3,121.4,158.5
2730,train/2730.jpg,1024,1024,12876,7,0,97499.94,313.7,520.5,312.6,311.9
2730,train/2730.jpg,1024,1024,12877,7,0,169868.93,593.5,299.7,355.3,478.1
2730,train/2730.jpg,1024,1024,12878,7,0,169749.47,280.1,104.0,368.3,460.9
2731,train/2731.jpg,1024,1024,12879,1,0,38560.88,431.1,936.4,441.2,87.4
2731,train/2731.jpg,1024,1024,12880,7,0,14979.6,915.6,885.1,108.0,138.7
2731,train/2731.jpg,1024,1024,12881,7,0,322467.75,266.2,0.0,757.5,425.7
2731,train/2731.jpg,1024,1024,12882,6,0,330891.99,129.7,418.0,619.3,534.3
2732,train/2732.jpg,1024,1024,12883,2,0,35284.86,350.8,370.5,177.4,198.9
2733,train/2733.jpg,1024,1024,12884,1,0,276138.17,212.4,291.0,505.1,546.7
2734,train/2734.jpg,1024,1024,12885,1,0,79977.09,151.0,423.9,380.3,210.3
2734,train/2734.jpg,1024,1024,12886,1,0,6321.99,543.2,368.8,107.7,58.7
2734,train/2734.jpg,1024,1024,12887,1,0,2509.83,572.3,421.1,71.1,35.3
2734,train/2734.jpg,1024,1024,12888,1,0,18765.94,483.6,402.3,148.7,126.2
2734,train/2734.jpg,1024,1024,12889,1,0,137111.52,586.5,249.7,436.8,313.9
2734,train/2734.jpg,1024,1024,12890,7,0,14184.72,844.5,238.2,179.1,79.2
2734,train/2734.jpg,1024,1024,12891,1,0,10763.34,827.9,151.6,102.9,104.6
2734,train/2734.jpg,1024,1024,12892,1,0,3080.0,843.2,169.1,61.6,50.0
2734,train/2734.jpg,1024,1024,12893,1,0,6481.4,882.8,208.3,140.9,46.0
2734,train/2734.jpg,1024,1024,12894,1,0,6183.08,880.1,182.9,132.4,46.7
2734,train/2734.jpg,1024,1024,12895,1,0,21003.9,891.6,356.8,132.1,159.0
2734,train/2734.jpg,1024,1024,12896,1,0,3142.24,912.3,271.5,95.8,32.8
2735,train/2735.jpg,1024,1024,12897,2,0,88675.96,370.9,287.7,239.6,370.1
2736,train/2736.jpg,1024,1024,12898,5,0,166620.24,400.3,110.0,291.6,571.4
2736,train/2736.jpg,1024,1024,12899,0,0,69929.26,108.4,216.6,196.1,356.6
2737,train/2737.jpg,1024,1024,12900,4,0,310553.58,168.0,325.8,654.9,474.2
2738,train/2738.jpg,1024,1024,12901,0,0,1556.86,379.6,478.0,32.3,48.2
2738,train/2738.jpg,1024,1024,12902,0,0,6531.06,304.6,454.2,64.6,101.1
2738,train/2738.jpg,1024,1024,12903,0,0,9651.68,381.3,386.7,134.8,71.6
2738,train/2738.jpg,1024,1024,12904,7,0,16497.16,385.8,392.2,180.1,91.6
2738,train/2738.jpg,1024,1024,12905,0,0,2996.97,355.6,444.7,35.3,84.9
2738,train/2738.jpg,1024,1024,12906,3,0,24880.12,243.6,486.7,344.6,72.2
2738,train/2738.jpg,1024,1024,12907,3,0,13251.9,425.2,440.2,163.0,81.3
2739,train/2739.jpg,1024,1024,12908,6,0,38412.6,57.2,497.0,263.1,146.0
2739,train/2739.jpg,1024,1024,12909,1,0,9400.16,0.0,400.0,61.6,152.6
2739,train/2739.jpg,1024,1024,12910,1,0,8825.28,0.0,293.6,46.4,190.2
2739,train/2739.jpg,1024,1024,12911,1,0,25776.32,35.6,333.5,174.4,147.8
2739,train/2739.jpg,1024,1024,12912,7,0,28431.6,38.9,430.2,220.4,129.0
2739,train/2739.jpg,1024,1024,12913,1,0,27708.99,44.4,429.2,214.3,129.3
2739,train/2739.jpg,1024,1024,12914,1,0,47399.88,0.0,548.1,178.8,265.1
2739,train/2739.jpg,1024,1024,12915,1,0,3265.66,64.7,589.5,53.8,60.7
2739,train/2739.jpg,1024,1024,12916,1,0,1510.32,66.0,637.0,37.2,40.6
2739,train/2739.jpg,1024,1024,12917,1,0,5799.86,22.7,642.8,64.3,90.2
2739,train/2739.jpg,1024,1024,12918,1,0,23613.5,0.0,571.7,113.8,207.5
2739,train/2739.jpg,1024,1024,12919,1,0,204125.49,263.1,377.9,571.3,357.3
2739,train/2739.jpg,1024,1024,12920,0,0,44797.08,345.7,441.7,289.2,154.9
2739,train/2739.jpg,1024,1024,12921,0,0,45484.11,249.6,568.1,270.9,167.9
2739,train/2739.jpg,1024,1024,12922,1,0,155425.72,368.8,319.7,554.3,280.4
2739,train/2739.jpg,1024,1024,12923,7,0,4232.84,847.9,557.5,118.9,35.6
2739,train/2739.jpg,1024,1024,12924,0,0,1625.6,0.0,812.2,25.4,64.0
2740,train/2740.jpg,1024,1024,12925,0,0,201490.29,258.4,331.1,500.1,402.9
2741,train/2741.jpg,1024,1024,12926,5,0,12131.04,619.0,153.7,101.6,119.4
2741,train/2741.jpg,1024,1024,12927,7,0,99877.5,560.1,483.3,347.4,287.5
2741,train/2741.jpg,1024,1024,12928,0,0,5166.7,721.6,524.7,84.7,61.0
2741,train/2741.jpg,1024,1024,12929,2,0,4058.59,607.5,529.3,77.9,52.1
2741,train/2741.jpg,1024,1024,12930,6,0,38178.99,394.5,457.1,222.1,171.9
2741,train/2741.jpg,1024,1024,12931,1,0,14275.32,447.7,483.8,134.8,105.9
2741,train/2741.jpg,1024,1024,12932,0,0,5130.3,504.9,640.3,73.5,69.8
2741,train/2741.jpg,1024,1024,12933,1,0,176590.26,88.7,575.5,452.1,390.6
2741,train/2741.jpg,1024,1024,12934,6,0,43583.52,483.9,727.6,292.9,148.8
2741,train/2741.jpg,1024,1024,12935,0,0,2201.19,438.5,597.8,92.1,23.9
2741,train/2741.jpg,1024,1024,12936,7,0,37228.32,397.9,454.9,247.2,150.6
2742,train/2742.jpg,1024,1024,12937,5,0,39008.46,292.9,337.5,245.8,158.7
2743,train/2743.jpg,1024,1024,12938,1,0,2121.05,594.0,192.3,71.9,29.5
2743,train/2743.jpg,1024,1024,12939,7,0,22720.5,506.4,68.4,89.1,255.0
2743,train/2743.jpg,1024,1024,12940,7,0,123418.48,245.1,0.0,302.2,408.4
2743,train/2743.jpg,1024,1024,12941,1,0,77004.96,539.9,283.4,234.2,328.8
2743,train/2743.jpg,1024,1024,12942,7,0,65177.86,515.8,171.7,234.2,278.3
2743,train/2743.jpg,1024,1024,12943,1,0,13742.4,551.9,233.7,163.6,84.0
2743,train/2743.jpg,1024,1024,12944,7,0,202973.26,172.2,328.5,396.2,512.3
2743,train/2743.jpg,1024,1024,12945,7,0,82267.08,614.1,462.6,246.9,333.2
2743,train/2743.jpg,1024,1024,12946,7,0,112481.93,453.3,556.4,265.1,424.3
2743,train/2743.jpg,1024,1024,12947,0,0,756.0,610.5,262.4,16.8,45.0
2744,train/2744.jpg,1024,1024,12948,9,0,142942.8,299.0,375.4,499.8,286.0
2745,train/2745.jpg,1024,1024,12949,1,0,63391.74,325.1,681.4,299.3,211.8
2745,train/2745.jpg,1024,1024,12950,1,0,63034.95,395.5,54.9,278.3,226.5
2745,train/2745.jpg,1024,1024,12951,1,0,101715.24,291.2,122.9,368.4,276.1
2745,train/2745.jpg,1024,1024,12952,1,0,228348.46,199.4,376.1,551.3,414.2
2745,train/2745.jpg,1024,1024,12953,1,0,4242.0,698.6,186.9,84.0,50.5
2746,train/2746.jpg,1024,1024,12954,0,0,137109.5,0.0,0.0,282.7,485.0
2746,train/2746.jpg,1024,1024,12955,1,0,218044.31,224.4,156.7,499.3,436.7
2746,train/2746.jpg,1024,1024,12956,0,0,21600.18,423.8,198.2,303.8,71.1
2746,train/2746.jpg,1024,1024,12957,5,0,24952.02,459.1,524.7,211.1,118.2
2746,train/2746.jpg,1024,1024,12958,0,0,1441.56,314.4,305.5,29.3,49.2
2747,train/2747.jpg,1024,1024,12959,5,0,64499.98,628.1,723.7,277.3,232.6
2747,train/2747.jpg,1024,1024,12960,5,0,67670.4,139.3,721.6,296.8,228.0
2747,train/2747.jpg,1024,1024,12961,5,0,52710.0,406.9,747.5,251.0,210.0
2747,train/2747.jpg,1024,1024,12962,5,0,60336.92,608.9,466.0,320.6,188.2
2747,train/2747.jpg,1024,1024,12963,5,0,49178.62,370.2,470.6,265.4,185.3
2747,train/2747.jpg,1024,1024,12964,9,0,22789.48,757.6,726.6,139.3,163.6
2747,train/2747.jpg,1024,1024,12965,9,0,24399.76,666.4,724.5,149.6,163.1
2747,train/2747.jpg,1024,1024,12966,9,0,16982.4,534.6,722.0,97.6,174.0
2747,train/2747.jpg,1024,1024,12967,9,0,17940.57,432.0,720.3,105.1,170.7
2747,train/2747.jpg,1024,1024,12968,9,0,30160.68,136.2,714.0,125.2,240.9
2747,train/2747.jpg,1024,1024,12969,9,0,46783.23,235.3,717.4,180.7,258.9
2747,train/2747.jpg,1024,1024,12970,9,0,13049.13,748.2,574.7,153.7,84.9
2747,train/2747.jpg,1024,1024,12971,9,0,10594.26,674.2,571.4,124.2,85.3
2747,train/2747.jpg,1024,1024,12972,9,0,21224.56,817.6,376.5,120.8,175.7
2747,train/2747.jpg,1024,1024,12973,9,0,35377.61,645.6,371.0,190.1,186.1
2747,train/2747.jpg,1024,1024,12974,9,0,37495.92,76.2,467.7,184.8,202.9
2747,train/2747.jpg,1024,1024,12975,9,0,39986.72,181.3,494.0,207.4,192.8
2747,train/2747.jpg,1024,1024,12976,9,0,26094.6,874.7,119.2,133.0,196.2
2747,train/2747.jpg,1024,1024,12977,9,0,39306.21,677.0,115.9,208.3,188.7
2747,train/2747.jpg,1024,1024,12978,9,0,27954.29,84.7,90.8,154.7,180.7
2747,train/2747.jpg,1024,1024,12979,9,0,29429.75,225.9,105.0,167.5,175.7
2747,train/2747.jpg,1024,1024,12980,9,0,20578.58,400.9,91.2,105.1,195.8
2747,train/2747.jpg,1024,1024,12981,9,0,33640.62,497.9,64.0,146.2,230.1
2748,train/2748.jpg,1024,1024,12982,5,0,95672.4,284.4,377.1,261.4,366.0
2748,train/2748.jpg,1024,1024,12983,5,0,96668.04,529.9,421.6,293.2,329.7
2749,train/2749.jpg,1024,1024,12984,2,0,182794.5,170.7,328.6,497.4,367.5
2749,train/2749.jpg,1024,1024,12985,5,0,58254.88,442.2,290.5,269.2,216.4
2749,train/2749.jpg,1024,1024,12986,1,0,123849.0,180.1,391.1,405.0,305.8
2750,train/2750.jpg,1024,1024,12987,5,0,17330.8,368.8,875.7,117.1,148.0
2750,train/2750.jpg,1024,1024,12988,0,0,34886.84,142.5,639.0,247.6,140.9
2750,train/2750.jpg,1024,1024,12989,0,0,2805.39,322.0,570.9,42.7,65.7
2750,train/2750.jpg,1024,1024,12990,7,0,271113.39,460.2,0.0,502.9,539.1
2750,train/2750.jpg,1024,1024,12991,0,0,7613.62,940.4,0.0,83.3,91.4
2751,train/2751.jpg,1024,1024,12992,1,0,378970.79,104.2,311.5,763.9,496.1
2752,train/2752.jpg,1024,1024,12993,1,0,5317.65,628.5,0.0,105.3,50.5
2752,train/2752.jpg,1024,1024,12994,1,0,43126.96,378.2,0.0,258.4,166.9
2752,train/2752.jpg,1024,1024,12995,1,0,70447.62,369.1,46.7,431.4,163.3
2752,train/2752.jpg,1024,1024,12996,1,0,340999.12,251.9,57.9,551.6,618.2
2752,train/2752.jpg,1024,1024,12997,1,0,9260.76,284.4,249.4,67.4,137.4
2752,train/2752.jpg,1024,1024,12998,1,0,3853.98,381.3,159.7,105.3,36.6
2752,train/2752.jpg,1024,1024,12999,1,0,4455.11,530.6,136.6,111.1,40.1
2752,train/2752.jpg,1024,1024,13000,1,0,4657.95,658.3,173.5,94.1,49.5
2752,train/2752.jpg,1024,1024,13001,1,0,4065.04,584.1,166.3,83.3,48.8
2752,train/2752.jpg,1024,1024,13002,1,0,6875.0,447.0,159.5,137.5,50.0
2752,train/2752.jpg,1024,1024,13003,1,0,208316.28,218.4,386.5,359.6,579.3
2752,train/2752.jpg,1024,1024,13004,1,0,90240.5,222.8,263.1,224.2,402.5
2752,train/2752.jpg,1024,1024,13005,1,0,5247.28,284.8,471.1,61.3,85.6
2752,train/2752.jpg,1024,1024,13006,1,0,42381.0,256.3,361.7,138.5,306.0
2752,train/2752.jpg,1024,1024,13007,1,0,11144.52,254.6,547.6,91.8,121.4
2752,train/2752.jpg,1024,1024,13008,1,0,79193.4,309.5,248.4,184.6,429.0
2752,train/2752.jpg,1024,1024,13009,1,0,131548.8,389.8,371.3,426.0,308.8
2752,train/2752.jpg,1024,1024,13010,1,0,12355.2,461.5,492.2,66.0,187.2
2753,train/2753.jpg,1024,1024,13011,3,0,78211.66,322.4,331.4,379.3,206.2
2754,train/2754.jpg,1024,1024,13012,7,0,217509.12,314.4,146.3,379.2,573.6
2755,train/2755.jpg,1024,1024,13013,0,0,44487.8,248.6,546.0,301.0,147.8
2756,train/2756.jpg,1024,1024,13014,1,0,153127.39,229.3,174.0,518.9,295.1
2756,train/2756.jpg,1024,1024,13015,1,0,379123.44,209.0,250.1,589.8,642.8
2757,train/2757.jpg,1024,1024,13016,3,0,259687.83,129.4,328.6,662.3,392.1
2758,train/2758.jpg,1024,1024,13017,0,0,155372.0,234.7,333.2,554.9,280.0
2759,train/2759.jpg,1024,1024,13018,4,0,265180.85,282.1,61.2,307.1,863.5
2760,train/2760.jpg,1024,1024,13019,1,0,11210.76,398.0,695.9,134.1,83.6
2760,train/2760.jpg,1024,1024,13020,7,0,21094.4,520.1,98.2,164.8,128.0
2760,train/2760.jpg,1024,1024,13021,7,0,9997.4,551.4,149.0,96.5,103.6
2760,train/2760.jpg,1024,1024,13022,1,0,893.04,429.0,489.3,18.3,48.8
2760,train/2760.jpg,1024,1024,13023,1,0,3417.96,406.9,382.3,54.6,62.6
2760,train/2760.jpg,1024,1024,13024,1,0,21920.8,338.3,434.5,103.4,212.0
2760,train/2760.jpg,1024,1024,13025,1,0,102600.0,117.1,533.7,285.0,360.0
2760,train/2760.jpg,1024,1024,13026,1,0,26830.8,434.0,346.8,104.4,257.0
2760,train/2760.jpg,1024,1024,13027,7,0,284661.0,523.4,149.0,351.0,811.0
2761,train/2761.jpg,1024,1024,13028,0,0,111471.88,609.9,0.0,185.2,601.9
2761,train/2761.jpg,1024,1024,13029,0,0,2330.44,611.9,478.2,19.6,118.9
2761,train/2761.jpg,1024,1024,13030,0,0,53232.12,519.8,594.5,214.3,248.4
2761,train/2761.jpg,1024,1024,13031,0,0,248893.92,240.1,0.0,376.2,661.6
2761,train/2761.jpg,1024,1024,13032,0,0,39865.42,53.8,0.0,186.2,214.1
2761,train/2761.jpg,1024,1024,13033,0,0,9757.55,466.3,945.3,124.3,78.5
2761,train/2761.jpg,1024,1024,13034,0,0,42461.65,223.2,798.2,188.3,225.5
2762,train/2762.jpg,1024,1024,13035,7,0,231312.0,211.3,219.6,474.0,488.0
2763,train/2763.jpg,1024,1024,13036,8,0,16452.48,456.1,347.4,262.4,62.7
2763,train/2763.jpg,1024,1024,13037,8,0,21971.04,531.0,529.5,100.6,218.4
2764,train/2764.jpg,1024,1024,13038,7,0,8860.61,110.1,550.1,119.9,73.9
2764,train/2764.jpg,1024,1024,13039,1,0,151027.65,457.8,627.3,472.7,319.5
2764,train/2764.jpg,1024,1024,13040,1,0,32459.79,0.0,921.4,317.3,102.3
2764,train/2764.jpg,1024,1024,13041,7,0,49579.53,337.6,654.2,185.9,266.7
2764,train/2764.jpg,1024,1024,13042,0,0,64959.39,150.3,365.0,263.1,246.9
2764,train/2764.jpg,1024,1024,13043,5,0,9831.8,225.5,320.3,119.9,82.0
2764,train/2764.jpg,1024,1024,13044,5,0,2060.67,246.5,362.4,46.1,44.7
2764,train/2764.jpg,1024,1024,13045,5,0,1895.05,174.1,402.3,75.5,25.1
2764,train/2764.jpg,1024,1024,13046,7,0,51641.32,536.7,667.4,295.6,174.7
2764,train/2764.jpg,1024,1024,13047,7,0,87723.0,326.8,489.9,361.0,243.0
2764,train/2764.jpg,1024,1024,13048,1,0,104762.7,324.7,239.0,433.8,241.5
2764,train/2764.jpg,1024,1024,13049,1,0,3662.01,419.2,291.3,123.3,29.7
2764,train/2764.jpg,1024,1024,13050,1,0,100332.54,322.7,63.7,438.9,228.6
2764,train/2764.jpg,1024,1024,13051,1,0,14424.3,431.1,288.8,310.2,46.5
2764,train/2764.jpg,1024,1024,13052,1,0,37563.75,0.0,514.5,157.5,238.5
2764,train/2764.jpg,1024,1024,13053,7,0,128772.0,0.0,587.2,365.0,352.8
2764,train/2764.jpg,1024,1024,13054,1,0,21094.26,0.0,314.9,102.3,206.2
2765,train/2765.jpg,1024,1024,13055,7,0,426708.36,19.3,227.3,749.4,569.4
2766,train/2766.jpg,1024,1024,13056,2,0,230780.84,374.3,265.5,429.2,537.7
2767,train/2767.jpg,1024,1024,13057,5,0,223262.76,291.9,243.6,562.8,396.7
2767,train/2767.jpg,1024,1024,13058,5,0,143116.39,113.4,393.7,424.3,337.3
2767,train/2767.jpg,1024,1024,13059,0,0,19802.52,225.5,650.7,164.2,120.6
2768,train/2768.jpg,1024,1024,13060,4,0,115461.48,391.1,129.8,227.6,507.3
2769,train/2769.jpg,1024,1024,13061,3,0,180577.06,456.9,143.9,227.8,792.7
2770,train/2770.jpg,1024,1024,13062,1,0,81562.58,324.1,479.2,380.6,214.3
2771,train/2771.jpg,1024,1024,13063,0,0,290730.96,0.0,538.1,837.6,347.1
2771,train/2771.jpg,1024,1024,13064,0,0,496968.7,172.4,84.7,614.3,809.0
2772,train/2772.jpg,1024,1024,13065,7,0,956523.33,22.0,0.0,1001.7,954.9
2772,train/2772.jpg,1024,1024,13066,3,0,742764.84,98.9,50.3,888.9,835.6
2773,train/2773.jpg,1024,1024,13067,6,0,223241.04,190.3,347.9,624.8,357.3
2774,train/2774.jpg,1024,1024,13068,7,0,215922.0,208.9,217.7,407.4,530.0
2775,train/2775.jpg,1024,1024,13069,0,0,174595.83,308.8,303.0,490.3,356.1
2776,train/2776.jpg,1024,1024,13070,0,0,357866.6,236.4,329.1,637.0,561.8
2777,train/2777.jpg,1024,1024,13071,3,0,50718.79,156.1,145.3,337.9,150.1
2777,train/2777.jpg,1024,1024,13072,5,0,531699.48,0.0,261.8,836.4,635.7
2778,train/2778.jpg,1024,1024,13073,1,0,503601.45,77.5,194.0,824.9,610.5
2779,train/2779.jpg,1024,1024,13074,2,0,170128.28,155.8,258.3,429.4,396.2
2780,train/2780.jpg,1024,1024,13075,5,0,147632.4,166.3,130.5,276.0,534.9
2780,train/2780.jpg,1024,1024,13076,5,0,159647.4,258.0,585.4,726.0,219.9
2781,train/2781.jpg,1024,1024,13077,9,0,435091.5,192.3,138.9,607.5,716.2
2782,train/2782.jpg,1024,1024,13078,0,0,55930.4,438.4,408.0,231.5,241.6
2783,train/2783.jpg,1024,1024,13079,1,0,193267.92,345.4,360.6,533.3,362.4
2784,train/2784.jpg,1024,1024,13080,0,0,176819.3,411.4,126.5,259.0,682.7
2785,train/2785.jpg,1024,1024,13081,0,0,74508.94,357.8,312.6,227.3,327.8
2786,train/2786.jpg,1024,1024,13082,1,0,545944.0,208.3,22.0,560.0,974.9
2786,train/2786.jpg,1024,1024,13083,1,0,19099.8,637.0,0.0,243.0,78.6
2787,train/2787.jpg,1024,1024,13084,2,0,176554.3,209.3,250.6,337.0,523.9
2787,train/2787.jpg,1024,1024,13085,1,0,179445.64,439.6,353.9,371.6,482.9
2788,train/2788.jpg,1024,1024,13086,1,0,93866.04,710.4,0.0,313.2,299.7
2788,train/2788.jpg,1024,1024,13087,0,0,43490.72,735.3,96.5,288.4,150.8
2788,train/2788.jpg,1024,1024,13088,1,0,101044.71,762.4,298.7,261.3,386.7
2788,train/2788.jpg,1024,1024,13089,0,0,29837.5,758.7,223.8,192.5,155.0
2788,train/2788.jpg,1024,1024,13090,1,0,96344.92,710.1,697.1,312.2,308.6
2788,train/2788.jpg,1024,1024,13091,1,0,289251.82,249.4,161.5,543.4,532.3
2789,train/2789.jpg,1024,1024,13092,2,0,23261.82,632.9,325.1,169.3,137.4
2790,train/2790.jpg,1024,1024,13093,7,0,287602.3,5.1,0.0,606.5,474.2
2790,train/2790.jpg,1024,1024,13094,5,0,221844.07,258.4,257.8,436.1,508.7
2791,train/2791.jpg,1024,1024,13095,0,0,113465.29,289.2,287.7,361.7,313.7
2792,train/2792.jpg,1024,1024,13096,1,0,309717.36,200.9,215.0,536.4,577.4
2793,train/2793.jpg,1024,1024,13097,7,0,115264.0,203.7,567.8,360.2,320.0
2793,train/2793.jpg,1024,1024,13098,1,0,211346.35,131.3,231.8,568.9,371.5
2794,train/2794.jpg,1024,1024,13099,7,0,5690.88,34.9,377.7,57.6,98.8
2794,train/2794.jpg,1024,1024,13100,7,0,17837.88,40.6,340.6,112.4,158.7
2794,train/2794.jpg,1024,1024,13101,7,0,10299.79,440.9,322.8,140.9,73.1
2794,train/2794.jpg,1024,1024,13102,6,0,14958.96,374.5,353.3,125.6,119.1
2794,train/2794.jpg,1024,1024,13103,6,0,21370.05,305.4,324.1,140.5,152.1
2794,train/2794.jpg,1024,1024,13104,7,0,18910.08,783.6,230.1,156.8,120.6
2794,train/2794.jpg,1024,1024,13105,1,0,5451.12,738.5,306.8,120.6,45.2
2794,train/2794.jpg,1024,1024,13106,7,0,13322.3,721.3,309.3,127.0,104.9
2794,train/2794.jpg,1024,1024,13107,1,0,4888.38,951.5,360.4,72.1,67.8
2794,train/2794.jpg,1024,1024,13108,7,0,21945.6,817.8,323.8,152.4,144.0
2794,train/2794.jpg,1024,1024,13109,7,0,7637.84,964.4,425.7,59.3,128.8
2794,train/2794.jpg,1024,1024,13110,1,0,4317.06,713.5,385.3,102.3,42.2
2794,train/2794.jpg,1024,1024,13111,1,0,12966.4,621.0,309.1,128.0,101.3
2794,train/2794.jpg,1024,1024,13112,7,0,18528.8,569.2,339.3,152.0,121.9
2794,train/2794.jpg,1024,1024,13113,1,0,5553.9,930.2,534.6,93.5,59.4
2794,train/2794.jpg,1024,1024,13114,1,0,13463.22,866.5,458.2,147.3,91.4
2794,train/2794.jpg,1024,1024,13115,7,0,15592.5,690.8,419.6,202.5,77.0
2794,train/2794.jpg,1024,1024,13116,7,0,85150.92,472.0,379.4,286.8,296.9
2794,train/2794.jpg,1024,1024,13117,7,0,16582.56,602.1,456.6,154.4,107.4
2794,train/2794.jpg,1024,1024,13118,7,0,79824.8,674.9,485.3,308.8,258.5
2794,train/2794.jpg,1024,1024,13119,5,0,6785.88,724.7,428.7,77.2,87.9
2794,train/2794.jpg,1024,1024,13120,7,0,19765.2,737.5,408.1,136.5,144.8
2794,train/2794.jpg,1024,1024,13121,5,0,3387.24,256.7,619.2,58.2,58.2
2794,train/2794.jpg,1024,1024,13122,6,0,37444.19,315.9,601.4,219.1,170.9
